user_id,product_id,rating,purchased,timestamp
U0315,P0262,4.5,0,2024-04-21
U0015,P0114,3.0,0,2024-09-08
U0500,P0114,4.0,1,2024-11-29
U0477,P0258,4.0,0,2024-06-24
U0067,P0138,4.5,1,2024-10-10
U0416,P0018,4.5,1,2024-07-05
U0366,P0205,4.0,0,2024-09-10
U0031,P0171,5.0,1,2024-10-09
U0473,P0088,3.5,0,2024-11-11
U0460,P0050,4.0,0,2024-07-15
U0058,P0299,4.0,0,2024-07-03
U0367,P0250,3.5,0,2024-02-10
U0318,P0104,3.0,0,2024-01-10
U0120,P0056,3.0,0,2024-08-08
U0261,P0055,4.0,0,2024-07-23
U0129,P0216,4.0,1,2024-02-21
U0001,P0235,3.0,0,2024-08-30
U0044,P0108,4.0,1,2024-01-05
U0362,P0273,5.0,0,2024-12-12
U0025,P0208,3.5,0,2024-08-02
U0395,P0117,3.5,0,2024-07-15
U0216,P0090,2.5,0,2024-08-19
U0323,P0256,2.5,0,2024-03-05
U0190,P0232,4.0,0,2024-04-25
U0049,P0233,3.5,1,2024-02-22
U0112,P0144,5.0,1,2024-04-22
U0143,P0018,4.5,0,2024-04-17
U0284,P0014,2.5,0,2024-05-01
U0215,P0294,3.5,1,2024-11-15
U0089,P0222,3.5,0,2024-08-16
U0091,P0001,2.0,0,2024-03-18
U0141,P0040,3.5,1,2024-03-20
U0235,P0155,2.5,0,2024-03-25
U0089,P0039,3.5,1,2024-10-02
U0153,P0012,1.5,0,2024-11-02
U0262,P0069,3.5,1,2024-08-01
U0418,P0146,3.5,0,2024-03-01
U0363,P0095,3.5,1,2024-08-03
U0213,P0274,5.0,0,2024-02-16
U0392,P0088,4.5,1,2024-04-01
U0422,P0212,4.0,1,2024-08-29
U0090,P0022,3.5,0,2024-04-27
U0250,P0146,3.0,0,2024-04-06
U0462,P0107,4.5,0,2024-07-22
U0483,P0111,3.5,1,2024-05-16
U0279,P0071,4.0,0,2024-01-26
U0286,P0219,3.0,0,2024-08-30
U0166,P0257,3.0,0,2024-10-05
U0430,P0176,4.0,0,2024-12-04
U0170,P0161,5.0,0,2024-12-23
U0201,P0181,2.0,0,2024-06-01
U0438,P0014,2.5,0,2024-01-04
U0237,P0072,5.0,1,2024-09-04
U0301,P0026,5.0,1,2024-05-12
U0238,P0266,4.0,0,2024-11-01
U0060,P0028,4.0,0,2024-07-05
U0498,P0182,2.5,0,2024-05-09
U0463,P0209,3.0,0,2024-04-20
U0436,P0249,5.0,1,2024-03-05
U0389,P0088,3.5,0,2024-04-12
U0368,P0146,4.5,0,2024-09-21
U0476,P0024,5.0,0,2024-07-14
U0460,P0004,5.0,1,2024-05-28
U0380,P0042,3.0,0,2024-10-06
U0182,P0150,2.0,0,2024-07-07
U0139,P0033,1.5,0,2024-10-25
U0415,P0122,3.0,0,2024-08-05
U0089,P0087,4.0,0,2024-07-27
U0278,P0100,4.5,1,2024-12-01
U0094,P0074,3.5,0,2024-05-13
U0196,P0282,3.0,0,2024-10-20
U0208,P0163,2.5,0,2024-05-22
U0474,P0169,4.0,1,2024-03-13
U0467,P0234,2.5,0,2024-11-14
U0019,P0184,5.0,0,2024-11-17
U0435,P0293,2.0,0,2024-06-24
U0376,P0080,3.5,0,2024-09-19
U0185,P0004,3.5,1,2024-08-17
U0377,P0283,4.5,1,2024-12-30
U0276,P0187,4.5,1,2024-03-30
U0238,P0264,3.5,0,2024-01-17
U0140,P0151,2.0,0,2024-04-23
U0068,P0282,3.0,0,2024-05-04
U0397,P0298,3.0,0,2024-01-03
U0211,P0062,4.0,0,2024-03-01
U0123,P0119,5.0,0,2024-02-03
U0113,P0228,4.5,1,2024-10-13
U0155,P0296,4.5,1,2024-07-05
U0040,P0167,5.0,0,2024-05-22
U0204,P0252,3.5,1,2024-03-17
U0019,P0034,4.0,0,2024-09-06
U0227,P0204,3.0,0,2024-11-17
U0376,P0053,4.0,1,2024-08-27
U0139,P0146,3.0,0,2024-01-07
U0219,P0066,4.5,1,2024-04-30
U0124,P0080,3.0,0,2024-09-07
U0367,P0140,3.5,0,2024-04-24
U0295,P0275,5.0,0,2024-11-30
U0465,P0137,4.5,1,2024-04-08
U0151,P0137,3.0,0,2024-08-11
U0499,P0191,3.5,1,2024-02-19
U0314,P0187,5.0,1,2024-11-05
U0202,P0159,3.5,1,2024-03-13
U0048,P0266,4.5,1,2024-04-09
U0116,P0280,3.5,1,2024-04-25
U0174,P0157,3.0,0,2024-05-05
U0145,P0061,4.0,1,2024-12-12
U0498,P0001,4.0,1,2024-08-05
U0207,P0109,4.0,0,2024-08-15
U0088,P0248,5.0,0,2024-01-18
U0071,P0288,2.5,0,2024-10-25
U0339,P0179,4.5,1,2024-05-02
U0058,P0075,2.5,0,2024-04-21
U0128,P0047,3.0,0,2024-08-10
U0124,P0191,4.0,0,2024-04-05
U0107,P0103,3.5,1,2024-06-27
U0267,P0188,5.0,1,2024-02-18
U0275,P0071,3.5,0,2024-01-11
U0201,P0144,3.0,0,2024-01-03
U0214,P0032,2.5,0,2024-03-29
U0109,P0141,4.0,0,2024-02-21
U0112,P0043,4.5,0,2024-05-01
U0331,P0117,3.5,1,2024-06-15
U0028,P0188,5.0,0,2024-10-05
U0469,P0165,4.0,0,2024-10-27
U0090,P0243,4.5,1,2024-07-31
U0343,P0220,3.0,0,2024-03-01
U0491,P0098,3.0,0,2024-06-18
U0438,P0105,4.0,0,2024-03-05
U0198,P0158,4.0,1,2024-03-25
U0500,P0023,3.5,0,2024-11-23
U0098,P0184,4.0,1,2024-09-28
U0213,P0157,3.0,0,2024-01-22
U0462,P0234,3.5,0,2024-07-06
U0058,P0275,3.0,0,2024-08-11
U0498,P0039,3.5,1,2024-04-16
U0297,P0062,3.5,0,2024-08-27
U0358,P0104,3.0,0,2024-12-12
U0393,P0130,3.5,1,2024-05-23
U0256,P0184,4.0,1,2024-05-10
U0479,P0021,5.0,1,2024-04-23
U0180,P0275,3.5,0,2024-11-18
U0424,P0116,2.0,0,2024-06-29
U0077,P0019,2.5,0,2024-01-13
U0092,P0139,2.5,0,2024-09-29
U0304,P0209,5.0,0,2024-05-16
U0077,P0140,3.0,0,2024-05-14
U0142,P0013,3.0,0,2024-10-16
U0208,P0146,3.5,0,2024-08-11
U0001,P0265,3.5,0,2024-09-22
U0351,P0244,3.0,0,2024-11-15
U0222,P0254,3.5,1,2024-07-06
U0112,P0219,5.0,1,2024-09-12
U0150,P0185,3.0,0,2024-09-30
U0333,P0049,4.0,0,2024-08-29
U0117,P0017,2.5,0,2024-11-08
U0349,P0187,3.5,0,2024-12-30
U0232,P0092,5.0,1,2024-11-16
U0093,P0221,5.0,1,2024-12-05
U0441,P0204,3.5,0,2024-10-05
U0198,P0007,2.5,0,2024-09-04
U0368,P0223,5.0,0,2024-05-19
U0397,P0190,4.0,1,2024-06-11
U0060,P0256,4.0,0,2024-07-08
U0489,P0095,5.0,0,2024-10-14
U0294,P0215,2.5,0,2024-11-27
U0128,P0154,4.5,1,2024-04-16
U0348,P0051,5.0,0,2024-01-07
U0346,P0178,3.5,0,2024-09-28
U0495,P0298,4.5,1,2024-02-12
U0468,P0029,4.5,0,2024-08-05
U0137,P0044,2.5,0,2024-08-21
U0458,P0194,2.5,0,2024-12-01
U0356,P0093,4.5,1,2024-09-09
U0449,P0216,4.0,1,2024-06-23
U0194,P0295,3.5,0,2024-03-15
U0344,P0230,4.0,1,2024-06-19
U0072,P0281,3.0,0,2024-03-11
U0263,P0274,4.0,0,2024-03-13
U0102,P0179,3.0,0,2024-07-11
U0441,P0079,3.5,0,2024-07-20
U0162,P0112,2.5,0,2024-12-02
U0032,P0247,3.0,0,2024-09-06
U0226,P0234,4.0,0,2024-10-28
U0153,P0095,5.0,1,2024-10-11
U0009,P0099,5.0,1,2024-03-09
U0277,P0132,2.0,0,2024-02-13
U0123,P0178,2.5,0,2024-02-25
U0081,P0128,4.5,0,2024-03-20
U0474,P0175,2.5,0,2024-08-06
U0436,P0138,4.0,1,2024-05-20
U0334,P0194,4.0,0,2024-08-04
U0046,P0002,4.0,1,2024-11-10
U0436,P0165,3.0,0,2024-02-04
U0002,P0138,3.5,0,2024-10-25
U0197,P0038,5.0,0,2024-06-19
U0452,P0078,2.5,0,2024-05-14
U0272,P0255,3.5,0,2024-11-10
U0496,P0272,3.5,0,2024-09-19
U0293,P0123,4.5,1,2024-04-13
U0141,P0139,1.0,0,2024-09-28
U0050,P0097,5.0,0,2024-11-04
U0438,P0062,4.0,1,2024-11-07
U0376,P0056,4.0,0,2024-04-28
U0007,P0248,5.0,0,2024-03-15
U0351,P0187,3.5,0,2024-02-21
U0263,P0281,4.0,0,2024-03-01
U0365,P0206,2.5,0,2024-08-22
U0121,P0050,4.0,1,2024-01-22
U0371,P0145,2.5,0,2024-12-13
U0479,P0128,3.0,0,2024-10-04
U0237,P0024,3.0,0,2024-01-19
U0055,P0077,5.0,0,2024-10-08
U0249,P0220,4.5,1,2024-11-25
U0396,P0074,5.0,1,2024-09-16
U0004,P0061,4.0,1,2024-04-08
U0180,P0265,3.5,0,2024-12-17
U0339,P0023,3.0,0,2024-04-02
U0280,P0179,4.0,1,2024-01-01
U0043,P0197,4.5,1,2024-09-01
U0500,P0257,2.5,0,2024-11-30
U0071,P0285,4.0,1,2024-11-15
U0212,P0205,2.0,0,2024-12-29
U0216,P0207,3.5,1,2024-04-03
U0478,P0217,4.0,1,2024-06-01
U0442,P0006,4.0,0,2024-12-21
U0277,P0112,4.5,0,2024-11-06
U0271,P0112,2.0,0,2024-03-04
U0289,P0199,3.5,0,2024-07-23
U0492,P0188,3.5,0,2024-01-24
U0434,P0103,4.0,1,2024-09-18
U0215,P0161,3.5,1,2024-05-28
U0340,P0111,3.5,1,2024-10-10
U0354,P0025,5.0,0,2024-08-26
U0190,P0095,5.0,0,2024-03-16
U0329,P0229,5.0,0,2024-03-12
U0225,P0017,2.5,0,2024-02-15
U0001,P0219,3.0,0,2024-04-11
U0291,P0044,3.0,0,2024-10-04
U0493,P0274,4.5,1,2024-03-27
U0078,P0299,4.0,1,2024-02-02
U0115,P0267,5.0,1,2024-05-22
U0228,P0043,5.0,1,2024-02-10
U0238,P0089,4.0,1,2024-04-07
U0146,P0277,3.5,0,2024-10-14
U0010,P0034,4.5,1,2024-05-18
U0355,P0074,4.0,1,2024-06-09
U0233,P0010,4.5,1,2024-08-14
U0273,P0008,4.5,1,2024-09-13
U0135,P0016,5.0,0,2024-08-30
U0252,P0130,3.5,1,2024-03-07
U0199,P0001,4.5,1,2024-12-23
U0115,P0023,3.5,0,2024-06-21
U0033,P0159,4.0,1,2024-07-14
U0284,P0208,3.0,0,2024-05-17
U0270,P0196,5.0,1,2024-01-16
U0233,P0130,2.0,0,2024-12-15
U0340,P0234,3.5,0,2024-11-18
U0402,P0137,4.5,0,2024-09-10
U0213,P0044,3.0,0,2024-12-12
U0032,P0133,2.0,0,2024-02-04
U0026,P0285,4.0,1,2024-06-04
U0471,P0033,3.5,0,2024-12-29
U0430,P0066,4.0,0,2024-04-02
U0325,P0265,4.0,1,2024-07-14
U0058,P0204,5.0,1,2024-12-27
U0035,P0240,3.0,0,2024-05-15
U0430,P0243,2.0,0,2024-04-15
U0071,P0076,2.5,0,2024-01-14
U0459,P0189,2.0,0,2024-12-29
U0239,P0091,3.0,0,2024-01-12
U0169,P0253,3.0,0,2024-05-21
U0385,P0173,2.5,0,2024-08-08
U0053,P0204,5.0,1,2024-02-14
U0018,P0032,3.0,0,2024-07-23
U0499,P0135,2.5,0,2024-06-12
U0324,P0128,1.5,0,2024-05-01
U0247,P0251,4.5,0,2024-01-25
U0429,P0038,5.0,0,2024-08-20
U0465,P0112,4.5,0,2024-10-03
U0382,P0054,3.5,1,2024-11-08
U0089,P0216,5.0,0,2024-12-24
U0491,P0256,4.5,1,2024-03-13
U0119,P0195,3.0,0,2024-05-18
U0372,P0154,3.0,0,2024-02-22
U0142,P0029,4.0,1,2024-02-13
U0062,P0042,3.5,0,2024-01-24
U0140,P0297,2.0,0,2024-02-12
U0352,P0121,5.0,0,2024-07-30
U0008,P0122,5.0,0,2024-01-15
U0270,P0027,3.5,0,2024-12-11
U0240,P0180,3.0,0,2024-08-02
U0077,P0181,2.5,0,2024-06-22
U0354,P0029,4.5,0,2024-02-16
U0005,P0084,2.5,0,2024-05-12
U0394,P0281,2.0,0,2024-12-07
U0171,P0049,3.5,1,2024-01-20
U0483,P0139,2.0,0,2024-07-16
U0273,P0182,5.0,1,2024-01-10
U0149,P0107,5.0,1,2024-05-08
U0405,P0087,1.0,0,2024-09-05
U0329,P0063,4.5,0,2024-03-03
U0143,P0285,3.5,1,2024-11-20
U0226,P0259,4.5,1,2024-06-05
U0225,P0272,2.5,0,2024-05-11
U0113,P0089,3.0,0,2024-06-09
U0223,P0241,2.5,0,2024-05-13
U0220,P0055,4.0,1,2024-02-02
U0343,P0010,4.5,0,2024-11-18
U0400,P0269,4.0,1,2024-05-21
U0248,P0038,3.5,0,2024-05-26
U0066,P0276,5.0,0,2024-12-17
U0414,P0097,2.5,0,2024-04-17
U0119,P0162,4.5,1,2024-11-08
U0255,P0024,3.5,0,2024-02-03
U0495,P0269,3.5,0,2024-08-19
U0304,P0106,4.5,0,2024-05-17
U0403,P0164,3.0,0,2024-10-10
U0480,P0216,4.0,0,2024-10-31
U0091,P0150,5.0,1,2024-07-02
U0157,P0029,4.0,0,2024-08-31
U0269,P0061,4.0,0,2024-07-01
U0323,P0223,5.0,0,2024-08-18
U0247,P0030,4.0,0,2024-09-02
U0487,P0209,4.5,0,2024-06-06
U0094,P0271,3.5,1,2024-02-11
U0050,P0236,4.0,0,2024-01-30
U0461,P0096,5.0,1,2024-10-30
U0398,P0183,5.0,0,2024-11-28
U0393,P0072,3.0,0,2024-03-24
U0493,P0104,3.0,0,2024-12-19
U0374,P0067,1.0,0,2024-06-08
U0184,P0076,3.0,0,2024-07-04
U0374,P0122,5.0,1,2024-02-11
U0004,P0193,2.5,0,2024-04-13
U0247,P0013,3.5,0,2024-09-28
U0375,P0117,3.0,0,2024-09-22
U0378,P0237,3.0,0,2024-11-02
U0308,P0268,4.0,0,2024-01-12
U0050,P0152,5.0,0,2024-04-15
U0191,P0120,3.5,0,2024-03-12
U0365,P0255,1.5,0,2024-06-21
U0309,P0237,4.0,1,2024-02-15
U0094,P0057,4.0,1,2024-01-23
U0062,P0118,3.5,0,2024-09-21
U0268,P0261,3.5,0,2024-07-20
U0217,P0050,2.5,0,2024-04-19
U0483,P0114,3.0,0,2024-03-03
U0399,P0285,4.0,1,2024-10-18
U0389,P0050,5.0,0,2024-07-20
U0046,P0130,5.0,1,2024-09-21
U0265,P0191,4.0,1,2024-08-19
U0186,P0047,5.0,0,2024-01-17
U0324,P0044,2.5,0,2024-07-06
U0390,P0012,3.5,1,2024-09-16
U0195,P0272,3.0,0,2024-03-01
U0166,P0111,2.5,0,2024-01-13
U0162,P0264,3.5,0,2024-11-29
U0380,P0298,4.0,0,2024-11-28
U0310,P0097,3.5,1,2024-11-07
U0100,P0245,3.5,1,2024-06-17
U0130,P0292,4.0,1,2024-01-01
U0130,P0002,4.0,1,2024-05-20
U0432,P0165,4.0,0,2024-04-04
U0173,P0127,5.0,0,2024-12-03
U0049,P0008,5.0,0,2024-07-20
U0179,P0139,4.5,0,2024-04-21
U0148,P0056,3.0,0,2024-10-27
U0316,P0054,2.5,0,2024-08-15
U0428,P0213,4.0,1,2024-10-10
U0496,P0190,3.0,0,2024-02-16
U0115,P0210,2.0,0,2024-09-18
U0211,P0142,3.5,0,2024-09-03
U0004,P0173,3.5,1,2024-10-04
U0456,P0176,3.0,0,2024-03-20
U0066,P0072,5.0,1,2024-11-02
U0244,P0294,4.5,1,2024-10-21
U0203,P0279,5.0,0,2024-05-31
U0496,P0187,4.5,0,2024-09-04
U0041,P0229,4.5,1,2024-10-16
U0076,P0255,4.0,0,2024-01-27
U0054,P0254,2.5,0,2024-10-03
U0443,P0240,4.0,0,2024-05-31
U0385,P0171,3.5,0,2024-07-15
U0436,P0085,3.0,0,2024-08-03
U0136,P0030,5.0,0,2024-07-26
U0458,P0010,2.0,0,2024-04-16
U0302,P0129,3.5,1,2024-07-03
U0114,P0275,3.0,0,2024-10-27
U0050,P0258,1.0,0,2024-11-25
U0222,P0104,2.5,0,2024-01-15
U0270,P0146,3.5,1,2024-08-03
U0433,P0206,4.0,0,2024-03-07
U0275,P0188,2.5,0,2024-03-20
U0183,P0189,3.5,0,2024-10-30
U0340,P0028,5.0,0,2024-05-07
U0148,P0189,3.5,1,2024-04-06
U0249,P0024,2.0,0,2024-12-21
U0432,P0028,3.5,0,2024-02-19
U0464,P0050,3.5,0,2024-05-16
U0327,P0154,5.0,1,2024-03-27
U0264,P0238,4.5,0,2024-10-31
U0357,P0049,3.0,0,2024-11-25
U0361,P0183,3.5,0,2024-09-30
U0301,P0195,3.0,0,2024-05-19
U0433,P0018,3.5,1,2024-08-27
U0334,P0259,4.0,0,2024-02-23
U0087,P0100,4.5,1,2024-12-30
U0228,P0168,1.0,0,2024-02-06
U0067,P0190,4.0,0,2024-06-27
U0404,P0057,2.0,0,2024-10-26
U0408,P0244,5.0,0,2024-02-18
U0380,P0213,4.5,0,2024-07-12
U0103,P0237,3.5,0,2024-01-24
U0461,P0138,3.0,0,2024-10-23
U0458,P0242,2.5,0,2024-12-05
U0004,P0161,4.5,0,2024-09-17
U0106,P0049,4.0,1,2024-02-23
U0346,P0061,5.0,1,2024-10-08
U0136,P0267,4.0,1,2024-05-02
U0116,P0017,3.0,0,2024-09-25
U0349,P0205,4.5,1,2024-10-06
U0142,P0012,4.0,1,2024-03-28
U0282,P0054,4.5,1,2024-11-09
U0253,P0262,3.0,0,2024-10-15
U0050,P0164,3.5,1,2024-12-23
U0156,P0287,3.0,0,2024-12-21
U0321,P0111,4.0,0,2024-12-21
U0472,P0136,3.5,1,2024-04-05
U0123,P0278,5.0,1,2024-03-05
U0082,P0232,5.0,0,2024-01-16
U0277,P0276,4.5,1,2024-04-23
U0038,P0229,4.0,0,2024-12-24
U0333,P0289,5.0,1,2024-04-30
U0259,P0296,5.0,1,2024-08-05
U0237,P0298,1.5,0,2024-04-03
U0253,P0188,3.5,1,2024-08-27
U0315,P0037,5.0,1,2024-01-16
U0198,P0072,4.0,1,2024-05-29
U0006,P0051,4.5,0,2024-10-19
U0407,P0177,3.0,0,2024-03-26
U0191,P0122,5.0,0,2024-09-15
U0393,P0280,4.0,0,2024-09-05
U0229,P0228,3.5,1,2024-11-06
U0388,P0249,2.5,0,2024-07-09
U0066,P0278,4.0,0,2024-12-15
U0225,P0130,4.0,0,2024-12-02
U0014,P0230,1.5,0,2024-06-15
U0066,P0270,5.0,0,2024-09-03
U0294,P0012,4.0,1,2024-10-16
U0239,P0236,4.5,0,2024-12-21
U0307,P0255,3.0,0,2024-12-24
U0136,P0225,3.5,1,2024-05-27
U0439,P0038,3.5,1,2024-01-01
U0243,P0120,3.5,0,2024-02-19
U0396,P0032,2.5,0,2024-05-09
U0355,P0287,2.5,0,2024-05-30
U0204,P0172,5.0,1,2024-11-10
U0376,P0236,4.5,0,2024-01-10
U0187,P0193,4.0,0,2024-06-08
U0380,P0068,3.0,0,2024-07-02
U0246,P0151,3.5,1,2024-03-02
U0148,P0155,5.0,0,2024-10-12
U0424,P0009,3.5,0,2024-10-14
U0055,P0256,4.0,1,2024-08-27
U0320,P0113,3.5,1,2024-08-14
U0256,P0020,5.0,0,2024-03-30
U0226,P0086,5.0,0,2024-09-25
U0157,P0173,1.5,0,2024-11-25
U0472,P0167,3.0,0,2024-04-18
U0418,P0191,4.0,1,2024-06-02
U0064,P0121,3.0,0,2024-10-14
U0011,P0105,3.5,0,2024-01-12
U0004,P0062,3.5,1,2024-05-13
U0461,P0175,5.0,0,2024-05-22
U0346,P0056,5.0,0,2024-06-03
U0246,P0054,2.5,0,2024-03-12
U0129,P0047,4.5,0,2024-01-06
U0239,P0281,4.0,1,2024-03-10
U0108,P0094,3.0,0,2024-04-26
U0259,P0018,5.0,0,2024-09-26
U0485,P0132,4.0,0,2024-01-01
U0492,P0122,4.5,0,2024-05-22
U0328,P0090,4.5,0,2024-02-11
U0435,P0279,4.0,1,2024-08-22
U0096,P0044,4.0,0,2024-05-11
U0176,P0005,2.5,0,2024-07-27
U0217,P0123,5.0,1,2024-08-13
U0218,P0252,3.0,0,2024-02-07
U0359,P0201,3.0,0,2024-11-03
U0252,P0055,5.0,0,2024-09-30
U0271,P0282,4.5,1,2024-12-25
U0086,P0131,4.0,1,2024-05-01
U0412,P0080,4.0,1,2024-03-22
U0401,P0023,3.5,1,2024-07-29
U0179,P0169,4.0,0,2024-01-17
U0474,P0290,1.0,0,2024-11-07
U0224,P0013,3.5,1,2024-07-21
U0267,P0232,3.0,0,2024-08-09
U0104,P0069,5.0,0,2024-09-06
U0482,P0075,4.0,1,2024-02-03
U0314,P0237,4.5,0,2024-06-27
U0222,P0042,3.0,0,2024-06-15
U0151,P0109,3.5,0,2024-11-09
U0101,P0156,2.5,0,2024-03-04
U0062,P0273,4.0,1,2024-04-30
U0050,P0117,2.5,0,2024-10-15
U0379,P0136,2.5,0,2024-02-24
U0427,P0116,4.5,0,2024-06-10
U0187,P0001,2.5,0,2024-03-06
U0144,P0128,4.5,1,2024-11-16
U0207,P0068,4.5,1,2024-03-05
U0130,P0267,4.0,1,2024-11-27
U0152,P0089,4.0,1,2024-12-23
U0455,P0030,3.5,0,2024-12-03
U0046,P0245,1.5,0,2024-11-05
U0035,P0155,4.5,1,2024-01-26
U0225,P0131,3.5,0,2024-02-10
U0133,P0137,4.0,1,2024-06-20
U0398,P0143,3.5,1,2024-03-08
U0427,P0173,4.5,0,2024-02-11
U0031,P0262,2.5,0,2024-06-30
U0184,P0081,3.0,0,2024-09-12
U0100,P0196,5.0,1,2024-02-29
U0104,P0159,3.0,0,2024-08-19
U0013,P0163,4.5,0,2024-04-06
U0434,P0005,5.0,0,2024-12-10
U0497,P0069,3.5,0,2024-11-24
U0302,P0132,5.0,1,2024-01-05
U0335,P0173,4.0,1,2024-01-24
U0493,P0107,4.5,1,2024-06-13
U0372,P0226,4.0,1,2024-03-29
U0437,P0088,4.0,1,2024-01-19
U0480,P0130,3.5,0,2024-04-09
U0069,P0044,4.0,1,2024-01-30
U0323,P0014,4.5,0,2024-01-28
U0254,P0297,4.0,1,2024-12-04
U0094,P0186,3.5,0,2024-08-05
U0108,P0276,3.0,0,2024-01-10
U0026,P0039,4.5,1,2024-12-06
U0328,P0023,4.0,1,2024-01-25
U0017,P0072,3.5,1,2024-03-15
U0102,P0120,3.5,1,2024-01-04
U0340,P0042,3.0,0,2024-06-15
U0300,P0100,2.0,0,2024-09-30
U0175,P0249,2.5,0,2024-07-16
U0136,P0179,4.5,1,2024-02-24
U0344,P0043,3.5,0,2024-02-13
U0272,P0178,2.5,0,2024-08-15
U0485,P0114,3.5,0,2024-10-26
U0439,P0251,3.0,0,2024-11-30
U0231,P0107,3.5,0,2024-01-20
U0087,P0120,3.0,0,2024-08-06
U0441,P0071,4.0,0,2024-02-20
U0106,P0034,4.0,1,2024-04-05
U0106,P0195,4.0,1,2024-08-29
U0344,P0278,2.0,0,2024-10-28
U0170,P0231,2.5,0,2024-08-13
U0139,P0297,3.0,0,2024-08-27
U0086,P0039,3.0,0,2024-05-17
U0469,P0226,4.0,1,2024-07-16
U0479,P0182,4.0,0,2024-03-25
U0155,P0112,2.5,0,2024-08-24
U0403,P0122,4.0,1,2024-03-03
U0326,P0219,3.0,0,2024-06-01
U0017,P0291,3.5,1,2024-10-06
U0422,P0094,2.5,0,2024-02-14
U0476,P0049,4.5,0,2024-01-31
U0085,P0243,5.0,0,2024-03-21
U0038,P0104,3.5,0,2024-11-17
U0465,P0032,4.0,0,2024-04-06
U0449,P0142,3.5,0,2024-03-31
U0089,P0092,3.0,0,2024-12-02
U0059,P0044,4.0,1,2024-05-23
U0101,P0222,4.5,0,2024-08-21
U0199,P0008,4.0,0,2024-08-15
U0227,P0017,3.0,0,2024-02-03
U0315,P0026,4.5,0,2024-04-27
U0204,P0113,5.0,0,2024-09-28
U0032,P0117,4.5,1,2024-04-13
U0382,P0171,4.0,0,2024-04-16
U0148,P0192,2.0,0,2024-12-02
U0226,P0240,3.5,0,2024-05-31
U0322,P0064,4.5,1,2024-09-26
U0025,P0253,2.5,0,2024-01-19
U0225,P0226,3.0,0,2024-12-25
U0430,P0048,4.5,1,2024-07-28
U0019,P0200,5.0,1,2024-12-17
U0464,P0036,4.0,0,2024-08-10
U0093,P0166,1.5,0,2024-01-25
U0098,P0075,3.5,1,2024-01-27
U0246,P0133,3.0,0,2024-02-21
U0493,P0298,4.0,0,2024-04-16
U0397,P0047,4.0,1,2024-03-29
U0203,P0245,4.0,1,2024-08-17
U0198,P0154,4.0,0,2024-03-19
U0429,P0214,4.0,0,2024-08-25
U0197,P0117,5.0,0,2024-03-17
U0178,P0128,5.0,0,2024-09-07
U0126,P0259,5.0,1,2024-04-16
U0131,P0239,3.5,1,2024-03-10
U0031,P0105,3.0,0,2024-03-21
U0316,P0289,3.0,0,2024-06-05
U0487,P0108,5.0,1,2024-04-27
U0370,P0179,4.5,0,2024-06-04
U0116,P0050,4.0,0,2024-12-04
U0017,P0134,5.0,0,2024-10-31
U0438,P0080,3.5,0,2024-10-30
U0392,P0076,4.0,1,2024-05-11
U0346,P0206,4.0,0,2024-02-10
U0201,P0079,4.5,0,2024-05-16
U0130,P0117,3.0,0,2024-01-28
U0335,P0275,4.5,0,2024-07-27
U0158,P0241,5.0,0,2024-08-04
U0014,P0243,2.5,0,2024-05-24
U0379,P0209,2.5,0,2024-03-04
U0158,P0264,3.5,0,2024-02-25
U0347,P0055,3.5,0,2024-04-17
U0047,P0128,2.0,0,2024-07-03
U0058,P0209,4.0,0,2024-12-05
U0413,P0019,2.5,0,2024-04-21
U0453,P0250,2.5,0,2024-09-08
U0074,P0219,4.5,0,2024-01-31
U0022,P0109,3.5,1,2024-02-07
U0053,P0200,3.0,0,2024-06-21
U0274,P0177,2.5,0,2024-05-06
U0349,P0199,4.5,0,2024-05-31
U0160,P0096,3.0,0,2024-03-22
U0112,P0087,5.0,1,2024-08-23
U0136,P0008,5.0,1,2024-05-10
U0124,P0236,3.0,0,2024-05-09
U0469,P0113,3.5,1,2024-09-03
U0112,P0233,2.0,0,2024-03-01
U0085,P0071,4.5,0,2024-09-27
U0401,P0291,3.5,1,2024-07-24
U0183,P0030,3.5,1,2024-03-14
U0055,P0174,5.0,1,2024-02-01
U0351,P0150,5.0,1,2024-07-19
U0080,P0124,2.0,0,2024-04-07
U0495,P0199,2.0,0,2024-10-17
U0436,P0155,4.5,1,2024-08-29
U0143,P0123,4.0,0,2024-06-09
U0062,P0055,4.0,1,2024-06-17
U0266,P0185,4.0,1,2024-06-09
U0391,P0281,5.0,1,2024-01-04
U0376,P0273,4.0,0,2024-12-17
U0500,P0269,5.0,0,2024-07-15
U0047,P0053,3.5,1,2024-06-01
U0028,P0175,5.0,0,2024-12-26
U0069,P0272,4.5,0,2024-07-14
U0032,P0005,4.0,1,2024-10-23
U0264,P0290,5.0,0,2024-12-17
U0473,P0296,3.5,0,2024-07-08
U0121,P0209,4.0,0,2024-08-10
U0492,P0162,3.5,1,2024-12-05
U0135,P0187,3.0,0,2024-08-14
U0400,P0122,5.0,1,2024-10-30
U0446,P0016,4.0,0,2024-01-03
U0037,P0271,2.5,0,2024-12-04
U0273,P0154,5.0,0,2024-10-11
U0066,P0287,3.5,0,2024-11-03
U0423,P0227,2.5,0,2024-06-18
U0307,P0114,3.5,0,2024-03-13
U0147,P0231,3.5,1,2024-11-18
U0312,P0157,2.0,0,2024-05-13
